frame,time_s,x_px,y_px,area_px,detected
383,6.370084,757.06,855.81,5204.5,True
384,6.386716,744.04,855.28,5258.0,True
385,6.403348,731.29,854.69,5208.5,True
386,6.419980,716.78,854.21,5217.5,True
387,6.436612,702.80,853.53,5209.5,True
388,6.453244,688.31,852.78,5260.5,True
389,6.469876,672.68,852.26,5237.0,True
390,6.486508,657.82,851.53,5278.0,True
391,6.503140,642.16,850.72,5238.0,True
392,6.519773,626.15,850.27,5293.5,True
393,6.536405,611.61,849.32,5293.5,True
394,6.553037,596.62,848.52,5226.0,True
395,6.569669,582.72,847.64,5242.5,True
396,6.586301,569.45,846.83,5182.0,True
397,6.602933,557.36,846.42,5199.0,True
398,6.619565,545.26,845.93,5157.0,True
399,6.636197,533.65,845.64,5208.5,True
400,6.652829,523.86,845.00,5207.5,True
401,6.669461,513.54,844.51,5221.0,True
402,6.686093,503.56,844.26,5256.5,True
403,6.702725,493.92,844.25,5237.5,True
404,6.719357,483.90,844.29,5266.5,True
405,6.735989,474.43,843.64,5197.5,True
406,6.752622,465.38,843.58,5283.0,True
407,6.769254,455.37,843.14,5156.5,True
408,6.785886,445.41,843.42,5233.5,True
409,6.802518,434.51,843.37,5232.5,True
410,6.819150,422.56,843.68,5237.5,True
411,6.835782,410.13,844.07,5260.0,True
412,6.852414,396.47,844.87,5331.0,True
413,6.869046,381.30,845.69,5295.5,True
414,6.885678,367.08,846.57,5251.0,True
415,6.902310,352.65,847.68,5344.5,True
416,6.918942,338.65,848.69,5387.5,True
417,6.935574,324.77,849.44,5375.0,True
418,6.952206,310.65,850.11,5273.0,True
419,6.968839,297.57,850.97,5274.0,True
420,6.985471,287.82,851.36,5312.5,True
421,7.002103,277.09,851.73,5277.0,True
422,7.018735,268.69,851.48,5295.0,True
423,7.035367,261.73,851.21,5338.5,True
424,7.051999,254.31,850.91,5275.0,True
425,7.068631,247.11,850.58,5315.5,True
426,7.085263,239.20,850.14,5279.0,True
427,7.101895,231.33,850.49,5373.5,True
428,7.118527,224.03,850.35,5401.0,True
429,7.135159,215.82,850.31,5328.5,True
430,7.151791,207.42,850.84,5358.0,True
431,7.168423,200.38,851.32,5392.0,True
432,7.185055,192.98,852.23,5332.0,True
433,7.201688,186.46,853.26,5362.0,True
434,7.218320,180.71,854.21,5343.0,True
435,7.234952,175.36,854.89,5326.5,True
436,7.251584,171.11,855.20,5311.5,True
437,7.268216,168.32,855.26,5250.0,True
438,7.284848,166.77,855.22,5231.5,True
439,7.301480,166.75,855.41,5283.5,True
440,7.318112,166.61,855.32,5235.0,True
441,7.334744,166.20,855.31,5272.0,True
442,7.351376,165.47,855.31,5326.0,True
443,7.368008,164.47,855.29,5229.0,True
444,7.384640,164.11,855.02,5195.0,True
445,7.401272,164.20,855.08,5232.0,True
446,7.417904,164.21,855.13,5263.5,True
447,7.434537,163.92,854.90,5272.0,True
448,7.451169,164.16,854.68,5320.5,True
449,7.467801,164.17,854.46,5336.5,True
450,7.484433,163.76,854.38,5289.0,True
451,7.501065,163.62,854.42,5312.0,True
452,7.517697,163.79,854.42,5346.0,True
453,7.534329,163.91,854.45,5366.5,True
454,7.550961,163.67,854.42,5340.5,True
455,7.567593,163.74,854.36,5321.5,True
456,7.584225,163.57,854.44,5302.0,True
457,7.600857,163.45,854.22,5352.5,True
458,7.617489,162.83,854.16,5362.0,True
459,7.634121,161.79,854.30,5388.5,True
460,7.650754,159.78,854.66,5398.0,True
461,7.667386,157.45,854.80,5387.5,True
462,7.684018,154.84,855.17,5374.0,True
463,7.700650,150.99,855.74,5375.5,True
464,7.717282,148.27,856.12,5377.5,True
465,7.733914,145.03,856.62,5409.5,True
466,7.750546,142.82,856.92,5412.0,True
467,7.767178,141.71,856.87,5448.0,True
468,7.783810,141.32,856.57,5420.0,True
469,7.800442,141.10,856.68,5463.0,True
470,7.817074,141.08,856.45,5455.0,True
471,7.833706,141.21,856.32,5469.5,True
472,7.850338,141.01,856.18,5492.0,True
473,7.866970,141.22,855.53,5437.5,True
474,7.883603,141.28,855.25,5425.0,True
475,7.900235,141.56,855.01,5430.0,True
476,7.916867,141.88,854.66,5405.0,True
477,7.933499,143.05,854.38,5428.5,True
478,7.950131,144.55,853.85,5370.0,True
479,7.966763,146.34,853.54,5398.5,True
480,7.983395,149.26,852.64,5364.0,True
481,8.000027,152.69,851.85,5332.0,True
482,8.016659,157.99,850.66,5358.0,True
483,8.033291,163.53,849.32,5396.5,True
484,8.049923,169.18,847.78,5418.0,True
485,8.066555,175.76,845.99,5419.5,True
486,8.083187,182.18,843.26,5415.5,True
487,8.099819,187.71,840.77,5391.0,True
488,8.116452,192.87,838.05,5465.5,True
489,8.133084,198.76,834.38,5500.0,True
490,8.149716,204.63,830.62,5498.5,True
491,8.166348,209.78,826.60,5412.5,True
492,8.182980,214.30,822.67,5380.5,True
493,8.199612,218.49,818.16,5334.0,True
494,8.216244,222.77,813.93,5395.0,True
495,8.232876,226.04,809.42,5474.0,True
496,8.249508,230.56,804.08,5486.0,True
